fecha,ENTIDAD,Region,PRECIPITACION,MINIMA,MEDIA,MAXIMA,LATITUD,LONGITUD,ALTITUD,SolarRad,SO_2,CO,NOx,PM_010,lluvia_binaria,radiacion_lag1,pm_media_estado,rango_termico
2019-09-01,Veracruz,Sur,168.0,19.3,24.7,30.2,0.0,0.0,0.0,174651.5264573991,169.41563675776862,679.6383602001011,271.1314101831488,120.55394465105574,1,169465.6393497758,120.55729678362572,10.899999999999999
2019-09-01,Yucatán,Sureste,153.5,22.8,28.8,34.8,0.0,0.0,0.0,174808.6745515695,25.226538128093008,490.85601981317564,163.86643351514206,28.40451896345939,1,169622.78744394617,28.44607826086956,11.999999999999996
2019-10-01,Baja California,Norte,1.9,13.4,20.9,28.4,0.0,0.0,0.0,175437.2669282511,161.31936745450827,10170.037528278302,2283.008735235286,979.2914707983626,1,170251.3798206278,978.35155,14.999999999999998
2019-10-01,Chiapas,Sur,359.7,20.6,25.8,31.0,0.0,0.0,0.0,176223.00739910314,35.232477165940956,931.6863750478213,303.6324248440023,91.96292229840613,1,171037.1202914798,91.90223896103896,10.399999999999999
2019-10-01,Chihuahua,Norte,41.3,11.0,18.9,26.9,0.0,0.0,0.0,176380.15549327357,78.40775299932632,2258.341250366023,338.85492811759116,194.55436866086927,1,171194.2683856502,194.79183406113535,15.899999999999999
2019-10-01,Ciudad de México,Centro,86.8,13.5,19.0,24.5,0.0,0.0,0.0,176537.30358744395,21.828590682617005,4747.6364677111615,809.9968017408513,173.40385095331808,1,171351.41647982062,173.13178125000002,11.0
2019-10-01,Guanajuato,Centro,63.2,13.0,20.1,27.1,0.0,0.0,0.0,176851.59977578477,109.85430175438059,771.299862216948,1737.2567166084348,187.43953120709304,1,171665.71266816143,187.60040490797545,14.100000000000001
2019-10-01,Jalisco,Bajio-Occidente,128.6,15.6,22.2,28.7,0.0,0.0,0.0,177323.04405829596,32.34844552598427,1167.8952478232975,292.9377380166507,137.46421032404473,1,172137.15695067265,137.5469667405765,13.1
2019-10-01,Michoacán,Bajio-Occidente,128.8,14.2,21.2,28.3,0.0,0.0,0.0,177637.34024663677,38.96485100080656,1377.8927997009966,295.17457948507035,98.19396754676188,1,172451.45313901344,98.21588858695652,14.100000000000001
2019-10-01,Nuevo León,Norte,28.6,16.5,23.3,30.1,0.0,0.0,0.0,178108.78452914796,88.10217598195948,1340.863242443919,500.64968956920404,145.52556082824998,1,172922.89742152466,145.598510989011,13.600000000000001
2019-10-01,Oaxaca,Sur,209.9,17.5,23.3,29.1,0.0,0.0,0.0,178265.9326233184,57.16938325665028,142.76967163153998,78.73592737126344,17.839510063038535,1,173080.04551569506,17.82831870669746,11.600000000000001
2019-10-01,Puebla,Centro,194.1,12.4,19.0,25.6,0.0,0.0,0.0,178423.08071748877,12.238586100445728,482.2850973929865,171.0490188262201,46.70271353204335,1,173237.19360986547,46.65697376093295,13.200000000000001
2019-10-01,Sinaloa,Bajio-Occidente,39.4,21.8,28.2,34.6,0.0,0.0,0.0,179051.6730941704,821.131716175273,3848.879561002373,684.5583772957052,478.46326101715965,1,173865.78598654707,478.0439365079365,12.8
2019-10-01,Sonora,Norte,17.0,15.2,24.0,32.8,0.0,0.0,0.0,179208.8211883408,86.6846109739111,1012.4146044389826,242.90114965267472,219.9670504951201,1,174022.93408071747,219.87283613445376,17.599999999999998
2019-10-01,Tamaulipas,Norte,78.7,19.8,25.6,31.4,0.0,0.0,0.0,179523.1173766816,427.95887632788003,2034.7023897988238,510.43409984201435,264.94049491288285,1,174337.2302690583,265.04471830985915,11.599999999999998
2019-10-01,Veracruz,Sur,271.9,18.7,23.6,28.5,0.0,0.0,0.0,179837.4135650224,169.469410466612,679.5174591473943,270.6246236304832,120.68673352674378,1,174651.5264573991,120.55729678362572,9.8
2019-10-01,Yucatán,Sureste,141.2,22.7,28.1,33.4,0.0,0.0,0.0,179994.5616591928,25.20071770497244,491.3515724680034,164.33767340144232,28.47294422352279,1,174808.6745515695,28.44607826086956,10.7
2019-11-01,Baja California,Norte,53.1,11.4,17.9,24.3,0.0,0.0,0.0,180623.15403587444,161.31614613584304,10146.05695920426,2276.0892940730537,979.1323001244131,1,175437.2669282511,978.35155,12.9
2019-11-01,Chiapas,Sur,66.5,19.1,24.8,30.6,0.0,0.0,0.0,181408.89450672644,35.2678541957255,930.1855360238492,303.79985058375246,91.96345167191602,1,176223.00739910314,91.90223896103896,11.5
2019-11-01,Chihuahua,Norte,69.0,7.6,15.0,22.3,0.0,0.0,0.0,181566.04260089685,78.34959868105183,2258.066803234027,339.67371815473393,194.68858115171577,1,176380.15549327357,194.79183406113535,14.700000000000001
2019-11-01,Ciudad de México,Centro,17.6,11.3,17.8,24.3,0.0,0.0,0.0,181723.1906950673,21.816709201043214,4748.426119660002,810.6323487481526,173.23694534059564,1,176537.30358744395,173.13178125000002,13.0
2019-11-01,Guanajuato,Centro,9.4,10.9,18.6,26.3,0.0,0.0,0.0,182037.48688340807,109.77440281202524,771.3819248368857,1734.6701737869394,187.69668559341875,1,176851.59977578477,187.60040490797545,15.4
2019-11-01,Jalisco,Bajio-Occidente,50.5,13.9,20.9,27.9,0.0,0.0,0.0,182508.9311659193,32.28647467065087,1167.292308209745,292.7858976172328,137.5397679225821,1,177323.04405829596,137.5469667405765,13.999999999999998
2019-11-01,Michoacán,Bajio-Occidente,29.3,13.0,20.6,28.3,0.0,0.0,0.0,182823.22735426007,38.94634039774386,1380.1962431974268,295.0723397749001,98.09411201701329,1,177637.34024663677,98.21588858695652,15.3
2019-11-01,Nuevo León,Norte,26.7,11.3,18.4,25.5,0.0,0.0,0.0,183294.6716367713,88.26227706646596,1340.2973006678374,499.9293662282457,145.73958442610953,1,178108.78452914796,145.598510989011,14.2
2019-11-01,Oaxaca,Sur,47.7,15.9,22.2,28.6,0.0,0.0,0.0,183451.8197309417,57.13065969381149,143.14620062293014,78.97463384969774,17.836773664160344,1,178265.9326233184,17.82831870669746,12.700000000000001
2019-11-01,Puebla,Centro,29.1,10.5,17.8,25.0,0.0,0.0,0.0,183608.9678251121,12.250860285270916,482.3005169653172,171.2039883311617,46.67307224604153,1,178423.08071748877,46.65697376093295,14.5
2019-11-01,Sinaloa,Bajio-Occidente,159.5,18.5,25.3,32.1,0.0,0.0,0.0,184237.56020179373,819.9377903031956,3850.5080370173982,683.7005030723788,478.11173399054667,1,179051.6730941704,478.0439365079365,13.600000000000001
2019-11-01,Sonora,Norte,135.0,13.0,20.4,27.7,0.0,0.0,0.0,184394.7082959641,86.6879106471682,1012.3635874566099,242.79662550639458,219.85934258350898,1,179208.8211883408,219.87283613445376,14.7
2019-11-01,Tamaulipas,Norte,25.9,14.5,20.5,26.4,0.0,0.0,0.0,184709.00448430493,427.9796060422664,2036.8662342161908,511.1401899328102,265.1515361240527,1,179523.1173766816,265.04471830985915,11.899999999999999
2019-11-01,Veracruz,Sur,124.1,15.7,20.6,25.5,0.0,0.0,0.0,185023.3006726457,169.61372137751783,679.9362347058685,270.6250455308112,120.57827245513334,1,179837.4135650224,120.55729678362572,9.8
2019-11-01,Yucatán,Sureste,95.5,19.7,25.1,30.5,0.0,0.0,0.0,185180.44876681612,25.221765814643707,490.95894068407875,164.24059237391253,28.461570774495268,1,179994.5616591928,28.44607826086956,10.8
2019-12-01,Baja California,Norte,41.6,8.2,13.6,19.0,0.0,0.0,0.0,185809.0411434977,161.43982914386987,10167.669570444956,2278.6618560323313,976.6995470388033,1,180623.15403587444,978.35155,10.8
2019-12-01,Chiapas,Sur,59.7,16.9,23.2,29.5,0.0,0.0,0.0,186594.78161434975,35.25281423598354,930.849049551381,303.6921141677728,92.07331136201965,1,181408.89450672644,91.90223896103896,12.600000000000001
2019-12-01,Chihuahua,Norte,15.2,1.9,10.9,19.8,0.0,0.0,0.0,186751.92970852015,78.5109712024483,2261.727586243954,338.3614361899904,195.02421105250966,1,181566.04260089685,194.79183406113535,17.900000000000002
2019-12-01,Ciudad de México,Centro,0.1,8.1,15.6,23.1,0.0,0.0,0.0,186909.07780269056,21.892616678693187,4747.304472303078,810.6607751998644,172.95732311042457,0,181723.1906950673,173.13178125000002,15.000000000000002
2019-12-01,Guanajuato,Centro,6.6,6.6,15.6,24.5,0.0,0.0,0.0,187223.37399103137,109.76533777005136,771.5201831094159,1733.3864429691816,187.58203055217285,1,182037.48688340807,187.60040490797545,17.9
2019-12-01,Jalisco,Bajio-Occidente,6.1,9.9,18.3,26.7,0.0,0.0,0.0,187694.8182735426,32.33446376814354,1167.8640599967403,292.72388591616595,137.4278570916781,1,182508.9311659193,137.5469667405765,16.799999999999997
2019-12-01,Michoacán,Bajio-Occidente,2.2,9.5,18.3,27.1,0.0,0.0,0.0,188009.1144618834,38.932865634997036,1378.4992527274946,294.9130914583895,98.21033274768257,1,182823.22735426007,98.21588858695652,17.6
2019-12-01,Nuevo León,Norte,7.5,8.5,16.2,23.9,0.0,0.0,0.0,188480.55874439463,88.04307577667247,1341.7923012252052,500.5488267209218,145.7890776839366,1,183294.6716367713,145.598510989011,15.399999999999999
2019-12-01,Oaxaca,Sur,6.3,13.4,20.6,27.8,0.0,0.0,0.0,188637.706838565,57.063259970339594,142.79074244329288,79.06971252752375,17.82795536739564,1,183451.8197309417,17.82831870669746,14.4
2019-12-01,Puebla,Centro,9.4,7.7,15.9,24.2,0.0,0.0,0.0,188794.8549327354,12.216062013183942,482.35252019537387,171.23670351073272,46.673200874188076,1,183608.9678251121,46.65697376093295,16.5
2019-12-01,Sinaloa,Bajio-Occidente,10.6,13.1,21.2,29.2,0.0,0.0,0.0,189423.44730941704,820.4769989831308,3849.7582368138806,684.1570841886926,478.25925803817154,1,184237.56020179373,478.0439365079365,16.1
2019-12-01,Sonora,Norte,45.9,7.1,15.1,23.2,0.0,0.0,0.0,189580.59540358745,86.6606509590096,1012.2626519463596,242.74416594660724,219.69217559574588,1,184394.7082959641,219.87283613445376,16.1
2019-12-01,Tamaulipas,Norte,12.7,12.7,19.1,25.6,0.0,0.0,0.0,189894.89159192823,428.4221029714312,2036.4655595866286,510.6015011323362,264.8035359212218,1,184709.00448430493,265.04471830985915,12.900000000000002
2019-12-01,Veracruz,Sur,32.7,13.7,19.6,25.4,0.0,0.0,0.0,190209.18778026904,169.70529786738754,679.10590462185,271.0330590023829,120.5475304667806,1,185023.3006726457,120.55729678362572,11.7
2019-12-01,Yucatán,Sureste,65.5,17.2,23.5,29.8,0.0,0.0,0.0,190366.33587443945,25.27793536206592,491.0385516973352,164.23066050392077,28.437391784911075,1,185180.44876681612,28.44607826086956,12.600000000000001
2020-01-01,Baja California,Norte,4.3,7.1,13.6,20.2,0.0,0.0,0.0,190994.92825112108,161.3678536800688,10163.381170697103,2279.395824997918,978.8391490755719,1,185809.0411434977,978.35155,13.1
2020-01-01,Chiapas,Sur,28.4,17.9,24.5,31.1,0.0,0.0,0.0,191780.66872197308,35.22739124012723,931.8330582792702,303.63632308061733,91.90198475348437,1,186594.78161434975,91.90223896103896,13.200000000000003
2020-01-01,Chihuahua,Norte,6.0,1.6,10.8,20.0,0.0,0.0,0.0,191937.8168161435,78.43012956742812,2258.8011331295697,338.9157909433812,194.73677648587918,1,186751.92970852015,194.79183406113535,18.4
2020-01-01,Ciudad de México,Centro,11.3,8.3,15.6,23.0,0.0,0.0,0.0,192094.9649103139,21.84907082564432,4748.069122463883,810.4837912969072,172.7615388913656,1,186909.07780269056,173.13178125000002,14.7
2020-01-01,Guanajuato,Centro,5.6,6.5,15.2,23.9,0.0,0.0,0.0,192409.2610986547,109.83915671334981,773.1520577376458,1734.4381882790867,187.5722201219801,1,187223.37399103137,187.60040490797545,17.4
2020-01-01,Jalisco,Bajio-Occidente,49.8,9.3,17.8,26.2,0.0,0.0,0.0,192880.7053811659,32.35129177770416,1169.0043859598804,292.5348325704563,137.51310503333448,1,187694.8182735426,137.5469667405765,16.9
2020-01-01,Michoacán,Bajio-Occidente,6.8,8.8,17.7,26.5,0.0,0.0,0.0,193195.0015695067,38.927675524288105,1376.0147637578157,294.5450733474605,98.17112688134878,1,188009.1144618834,98.21588858695652,17.7
2020-01-01,Nuevo León,Norte,13.0,8.9,16.2,23.5,0.0,0.0,0.0,193666.44585201796,87.86333067570142,1340.865687433251,500.01441931721536,145.6906437196677,1,188480.55874439463,145.598510989011,14.6
2020-01-01,Oaxaca,Sur,29.5,14.8,21.8,28.8,0.0,0.0,0.0,193823.59394618837,56.99763246754852,142.93100927984437,78.89824961109855,17.805999027658796,1,188637.706838565,17.82831870669746,14.0
2020-01-01,Puebla,Centro,25.9,7.8,15.8,23.7,0.0,0.0,0.0,193980.74204035875,12.229815439178585,482.75301104024743,171.38743296910894,46.6759286116928,1,188794.8549327354,46.65697376093295,15.899999999999999
2020-01-01,Sinaloa,Bajio-Occidente,21.4,11.4,19.9,28.4,0.0,0.0,0.0,194609.33441704037,821.2294642121651,3847.993185333016,683.6929157679626,478.04088930369414,1,189423.44730941704,478.0439365079365,17.0
2020-01-01,Sonora,Norte,9.2,5.7,14.7,23.8,0.0,0.0,0.0,194766.48251121075,86.52567524404549,1012.5390747077823,242.44871668933058,220.03946572503443,1,189580.59540358745,219.87283613445376,18.1
2020-01-01,Tamaulipas,Norte,19.9,13.5,19.5,25.5,0.0,0.0,0.0,195080.7786995516,427.7751173202841,2037.3074406923026,510.5305806294117,265.0455394851697,1,189894.89159192823,265.04471830985915,12.0
2020-01-01,Veracruz,Sur,85.2,14.1,19.4,24.6,0.0,0.0,0.0,195395.0748878924,169.42529082611549,679.977069298082,271.1672580098205,120.520249501343,1,190209.18778026904,120.55729678362572,10.500000000000002
2020-01-01,Yucatán,Sureste,29.5,17.4,23.7,29.9,0.0,0.0,0.0,195552.2229820628,25.257589129918088,491.3357277444881,164.3556788094644,28.4287241934612,1,190366.33587443945,28.44607826086956,12.5
2020-02-01,Baja California,Norte,10.5,7.7,14.4,21.0,0.0,0.0,0.0,196180.8153587444,161.22501264107885,10136.85771898091,2283.0649956038856,979.5055396740629,1,190994.92825112108,978.35155,13.3
2020-02-01,Chiapas,Sur,46.9,18.3,25.3,32.3,0.0,0.0,0.0,196966.5558295964,35.264933153901836,930.0238264568023,303.833466491268,92.00053692420018,1,191780.66872197308,91.90223896103896,13.999999999999996
2020-02-01,Chihuahua,Norte,20.2,3.1,12.0,20.9,0.0,0.0,0.0,197123.7039237668,78.51232938835635,2254.038894566725,338.4723490734431,194.91082397042223,1,191937.8168161435,194.79183406113535,17.799999999999997
2020-02-01,Ciudad de México,Centro,5.3,10.3,18.1,25.9,0.0,0.0,0.0,197280.85201793723,21.855306406073943,4753.513511927283,809.991507745457,173.04452319988326,1,192094.9649103139,173.13178125000002,15.599999999999998
